Date,AAPL,MSFT,TSLA
2024-04-24,2.31345881457574,2.6477435351598717,5.6522801839550105
2024-04-25,2.3253671813019405,2.5828867114776517,5.932924019845628
2024-04-26,2.317291259390081,2.630008354872978,5.8670336493030595
2024-04-29,2.3747789833766437,2.603664239965212,6.765095626430435
2024-04-30,2.3313896246322314,2.520036215767838,6.389624832024784
2024-05-01,2.3172912593900805,2.5563482553934644,6.274926976621679
2024-05-02,2.3683457181174643,2.5751192561746237,6.275623846432767
2024-05-03,2.5100115495023037,2.6322090240218046,6.3167620396395225
2024-05-06,2.487153400550641,2.676741515649455,6.441221392014736
2024-05-07,2.4965974667663846,2.649556121157839,6.198926142239771
2024-05-08,2.501251345084211,2.6573233767268722,6.091200708679359
2024-05-09,2.5262997029061145,2.6688450321861317,5.995328445447694
2024-05-10,2.5088928853866728,2.6845087712184883,5.873309201334664
2024-05-13,2.553163418253005,2.677906564038011,5.99253937031828
2024-05-14,2.5689252652225725,2.696289281934317,6.1898620470404415
2024-05-15,2.600312228873036,2.74343089872907,6.065751129570773
2024-05-16,2.6019569890686194,2.7298785477501037,6.09538405539264
2024-05-17,2.602368231706088,2.7248206838132947,6.1867245370054835
2024-05-20,2.6184041703158707,2.7580857813563866,6.099218967200374
2024-05-21,2.6363591711157426,2.7820782282156595,6.505369056067898
2024-05-22,2.6164851081257816,2.7916750471721734,6.27911032333496
2024-05-23,2.5613870088766304,2.768850045509388,6.057035469276987
2024-05-24,2.6038758409044176,2.7893405562471876,6.2487799957403185
2024-05-28,2.604012991901671,2.790378374081396,6.161971827707984
2024-05-29,2.608124787213484,2.782921305405459,6.142448833763769
2024-05-30,2.621830841704291,2.688896927072523,6.233091381642149
2024-05-31,2.6349887129146663,2.6918797545428976,6.208339204306337
2024-06-03,2.659385393145328,2.6814398583965855,6.14593477870427
2024-06-04,2.6637712800973565,2.6979750368459263,6.092943947130456
2024-06-05,2.684604348296636,2.7494616669519507,6.100962205651467
2024-06-06,2.665552980935902,2.752768462961026,6.203458455820281
2024-06-07,2.6985847047819482,2.7484238491177426,6.1874214068165685
2024-06-10,2.646912645858346,2.7744915321774433,6.05877817576639
2024-06-11,2.8392086513671035,2.8056815932541013,5.949658470622115
2024-06-12,2.9203488221053706,2.8600212237342277,6.18079741987942
2024-06-13,2.936384760715153,2.8633929332914394,6.361386177786781
2024-06-14,2.91239890241338,2.8698125836011568,6.205898564082464
2024-06-17,2.9696903658471254,2.9074220952535383,6.534653546984217
2024-06-18,2.937069674284257,2.894258626361409,6.444707868916925
2024-06-20,2.873885135408734,2.8901089528965294,6.330010013513819
2024-06-21,2.8438688403136383,2.9165653183090727,6.38021176995822
2024-06-24,2.852777554860658,2.9028831402338335,6.365221089594514
2024-06-25,2.8655246041421454,2.924152014347289,6.531516036949257
2024-06-26,2.92281564686731,2.9319981648440576,6.845976677336707
2024-06-27,2.9344659088793548,2.93647240604962,6.882582556962954
2024-06-28,2.8867684942703127,2.8982141583838614,6.898619605966666
